12943,EMJddy,aaYB,6-6-1982,+644504984570,MSntVPRtuC@PHFabEszRAcIOuiTtHYOtw.HUJ,901,PMvM,IduChU,AB,7209,X,F
12944,FJjXM,QBdFJ,6-5-2023,+616681853962,VJoclucmbqNrDnpdHoMcKDpZFaZZ@cyLyzIoSeRatwHYdRpBrynPLQONazI.JQ,85,XLDtHL,Cxx,YT,9,v,F
12945,bvgy,NQX,3-4-1998,0213917687059,eYcpPcfRmMsm@taQebFhgabzRJiuBpeHNDdOD.xKL,6,Sfz,Vngp,XmOBF,2,M,F
12946,NBYqA,UUVweqCPU,3-7-1941,0210667408170,EAyglte@cYfGuQRzexFuQORqPdpmMMJClYNSDz.sRV,729,Nc,Lpj,z,0495,g,F
12947,KsLu,KrBrzBT,26-3-1984,0266462581541,NsbuAdwjUuT@jCjHhSAbBkGI.skJ,9,yocSPi,D,uzFa,055,v,M
12948,zl,ZJHrtJMxM,22-1-1962,0299342417461,cKTVDkftL@ugswcWcDcZI.Zj,4,bsXZmv,WTG,YV,40,a,M
12949,gYT,KXm,22-3-1997,0220752088271,Sg@HIgQxfzTukfHzHbel.LRV,311,HCxZbU,QMt,LTQNsaP,7,j,F
12950,bZsLk,xExUNommF,17-5-2007,0271630508691,dsnIP@HxIfdLYkJMOcigYDWaUexjIeWdqsChCWq.yX,931,azMhgR,hQYEGO,ZEv,950,J,M
12951,Onl,yuWOUMk,7-1-2023,+619009203167,cpTDUUKADEPcCckbhw@LESKWlWQtnJngNzqSTYwKmHzGMXZ.ayD,8,n,AWPvtH,JYWdQU,246,T,M
12952,Jh,rq,11-6-2020,0260406304471,SzjDcpDeWiF@tqbTuxEZ.sF,8,JLUboZ,hfaHOdD,wQC,4284,F,F
12953,HaoaoJ,FIDXTDu,8-2-1927,0265038590094,HEYHDMnhPlXbEgR@SOUQmhFNVioKhYbSBmkcdjkOqfHLYfHIH.QZ,0,UHqqvd,TCLBCV,cQUr,842,p,F
12954,JPA,fqG,25-3-1932,0220271555885,RVzlstXpQzgKcsEmsvEnRvQuvOZpidZONtj@AnNEsAUCJQHKT.MOq,12,YnQDDN,pXccb,KBx,4,u,F
12955,wG,YkV,19-9-1974,0292003599731,cMUpzmIkuXBfQXSlHJFyLpJnCIZhR@ksThYMVFKvpVQcFqXjgcsZJtgwDxLVVZqjT.LMm,549,bIVMTe,I,sncwnD,7854,s,F
12956,bqqmW,kGkve,2-11-1964,0221129216511,BGCZFNjOUMWtzEhe@luSUDeaOsRabMgxDvbZmY.os,9,wHb,qyrCWpd,DIgqUFUR,26,P,F
12957,RXadGy,vwqUFJjnx,7-5-1934,0210481596967,xEqoGJMnExAxlNJkpSWiCD@lPpUYpcOP.Qc,7,UGlr,qeFWMxR,ZDNvtyh,8055,r,M
12958,fk,VgiR,20-6-1928,0298558515026,fEtqScNzkjSbGBeuZSVXkoxOerdJl@oEdflCsEFdKwcKiaHvfggVBEJeYueY.EU,5,rrIJc,J,ipMFYv,1,p,F
12959,lOWEgp,gbpD,5-12-1960,0273079241832,OC@eFrCxgEdzSHkBqHrqQRljUfPhGGdTOaOqGVnwbG.vh,454,HjsBB,vfVjnXn,TCUav,214,n,F
12960,elDB,bLyJcr,9-11-1941,+612345594278,lSMPqFcgSPLQbrpeBtkVOdWtullVdjwyjoI@JVkrnBryedVXfoJEdGyycTIIbaqWFQrqwYyeroT.zWL,10,JG,Otni,TAlR,52,m,M
12961,N,nT,23-11-1991,0295088898977,YiqWxzQlNozDN@vs.Sn,770,ptDZsn,I,tgMI,8,F,F
12962,srZ,PZUHC,21-4-2001,0223666547490,INSvvRCKLmdZZXkvEgtOPYEcoSbF@pwSpCFqlVbbbgEioVEDC.juW,63,SDzkP,fSU,LZxSiR,2556,t,M
12963,xVhi,CVdQoYp,18-6-1992,0226225458246,yXxAUUprCbQgXHrObcMMZmykehSGxuZo@Uni.iC,7,EucCLw,ED,aAnLYus,9701,k,M
12964,E,EGT,3-3-2005,0276557179111,NoW@KrXDTh.JZ,543,YvpyW,T,M,8079,R,M
12965,uKEIF,dCif,25-1-2022,0275566929014,kFNLDEMouGesgxfAXEWqDxeUTbmjr@tNufWPLEhbVDCyC.Hx,220,O,SDqrPXm,MtXdBcQ,31,J,F
12966,XugRQN,MRqyT,7-6-2017,0262932217505,EoEHXpbUpbRVJEwKqJsgTqwxSRUAiWS@ftAzIYwjdYvpzofyuhexKYAGtW.tod,0,pLqy,FQ,SRp,5534,U,F
12967,zsQiVs,aOS,24-10-2021,+616097926713,wXcKPbYifPaE@kqgxrfNtTVeSJZySs.CjL,25,OjW,BypW,aaj,3,S,M
12968,z,vu,16-10-2002,0210413521665,ELSLgBgAyvGTnJBaobjmkBBzVLwd@XOmYQBxkxgfcLuZmMipcvFOSeciHuvnJpvglYzv.oOw,91,svEzLJ,bMDLeG,QUIIyvLE,0,B,F
12969,O,AngQGo,15-1-1972,0290271121368,TY@taPgGjyiTAokZYtTqQJJkQihKnK.mwf,9,AnXS,s,iga,3,g,M
12970,jU,QbnbIBsu,7-3-1938,0216483559610,REFCyxbToTxLahczaBgVsZEIvKKimJCFJH@UfPMBMpWjoKxK.LZ,026,FTXK,mcwcC,No,329,j,M
12971,wl,pV,26-12-1979,+642343346044,bT@zgLVXXaDPevEfbk.CKS,0,pNmQjA,W,ItEiyhHd,46,Z,F
12972,d,wwGEQaM,21-9-2019,0293502626768,aajBHprRrEpbqMUIuqIMVymKkqmLhyuOodT@CSxeEGJTosOZCrOIwaCI.xR,59,XHVVqD,yWD,ThDCUel,2313,o,F
12973,Z,NOSmPWM,19-1-1927,0214356183534,lNXtdGvNq@GDcksaccCWTbeeNVeqgPBUnajnFxH.cCw,21,KL,BCbHFm,fOScTSD,080,A,M
12974,G,JAKQ,9-5-1928,0213758978821,HFF@yKqyqWxUJVdDejNkXabttPlv.ukS,79,cF,VqLYcEQ,zlFkBZxb,220,w,F
12975,iKW,ksmbfa,22-4-2001,+642117565794,EVfZDuAgwcRB@gpekXogagdCTflJwGbQrzhcZDBuGeuA.Day,50,xDjxrz,eXuCPx,xXmNpep,8,q,M
12976,u,AlEKwKMR,9-7-1936,0279321513402,xaDtANPDtWYUZqRJuxjpRSJeyYgQDu@WttPQYGMarvCEcWLL.JX,84,JZHFk,GKYNn,Lz,735,X,M
12977,bCTzuH,gg,25-12-1988,0211388792796,ukLGDIIpilhpf@fEzFLfZHrsYWId.wWn,084,goQn,JoiMuis,NlR,8072,w,F
12978,Dv,FxzeabQOj,12-10-1942,+619342703006,XcvDlDiCoRqCFsuYGoLgQGs@ZjJVjKQScCkNanvXIYEzaSWyeDx.exb,3,Cil,I,Zo,4,m,F
12979,ZXRl,kgyzg,28-4-1942,0214770507518,ZXEGDplPRVRejUOS@WoBQjGUCPMuUiY.Afe,11,Knjq,gt,mdzaNRi,929,X,F
12980,ahsL,nDbImoina,18-8-1934,0229497103330,g@Asi.Mmu,23,iGz,rQs,aPXbgbZ,2,z,F
12981,Cyy,UgoEQHi,14-10-1934,0214059976765,QnsYhCzPANWP@nozUKEIGOQCzztqa.Dxq,992,YqOJ,q,GVzWiHL,446,F,F
12982,gTKbs,Uhre,21-8-2002,+645301305805,pJGLBtUWLuNPirSJHdBqHsZygWNbFOM@OzdtOSokXaR.Tb,283,zZYWjG,SIL,M,187,g,F
12983,kI,NlvHU,7-12-1996,+640911156814,ueIkcJOYbIvZKWFrvdaivKfG@nETvFqLEntSqTRxkaNokDL.UF,449,yu,UdslDq,U,059,R,M
12984,jjyz,mAB,7-7-1944,0217256776399,UwIxeMJ@utuyplHgmhuHbAzxzngrZ.EzA,6,wtF,G,uHIoKyI,73,j,F
12985,SmqKR,kcFrrykeX,27-7-1957,+615909821567,QkeINDBBDNDshaisQbpevQvGsdAifUgthdQs@WmILIFlqSJcghlhdZGXQ.tUi,4,BNUfCa,hIHS,kAree,5933,Y,M
12986,LhlS,pyXBpYPFaL,23-2-1944,0290608887434,XRjgrRiXcsSeZAGaFOzDkYglWDj@PED.bbn,2,jsnMF,E,yEDn,9,b,F
12987,KqSYw,KBQap,10-7-1941,0217087962499,FnFtJjwKExPUS@JRLvXzgOFaiHlzWKTN.Eeb,2,qbVTFq,hv,dzS,54,L,M
12988,AKs,N,19-1-1972,0261484448758,LrBFhngRaCdqhlZhJhiRNqPKMmGPjv@IMdLMjoIsVPwaIJmaqdISZFHdvfFOFhxkZTG.yT,5,VlPlFV,M,leExvdx,1578,V,M
12989,moe,Ud,14-6-1998,0271145738380,qjVEmRKtfowktKZUPdCNSA@ZrNtIQoJQlCIytANWUv.Zl,101,punwyd,lH,eyXHPoM,0591,G,M
12990,BX,D,13-7-1979,0226831156337,IZMoyvNWlU@saoXSEGhxcFo.EAt,4,usMNI,XP,pFwLr,925,T,F
12991,ojfgW,sxkszNi,9-4-1957,0221601138169,yedqlQzJvvBfVDUPvXXErNlYqVEF@EnQSDpJCzbCqwArWrHjhbdzgHefeZY.lr,1,n,NHKCt,d,1899,B,M
12992,Fq,hKC,16-12-2001,0269862414273,IRIryRYVncnueJFyCgfUierXo@iAGcToPXUjsHsNDNc.qg,2,IRvBCQ,V,C,79,g,M
12993,uzauPn,xI,12-7-2009,0266909930151,IwONa@OuXYapwrVgQzCxKLvjFCbpv.wmf,074,zxhR,y,LTa,361,e,M
12994,saoFH,GqGwP,27-5-1969,0267107598311,tXqPmuIzF@LN.Jgu,2,cp,yDAU,LGpyZyoP,3392,S,F
12995,W,CwXDGR,16-2-2018,0224389756538,KuMjwxBMVVDOdzarOFwXNDMdzidqxeDAKcTsDpR@HjDlOihUcqDkHjQZGphIWILUnA.rq,6,hcJLkj,YxfeXh,wsIyCQm,2442,V,F
12996,GgJ,RNICoW,24-10-1972,0290090895578,JpjqYtUElOAHajYmcjxOc@NhDgZdfxtKeWICxSAZs.Sx,819,Di,dAFC,W,8395,Y,M
12997,hwsiY,qqvT,21-10-1991,0226727935389,NGhWzqXzAVIYtVUSsymRzmklsGwCGSyvnQzV@HQoYrpmgaqzJacjxJjzimrscyZOlzGTqSsB.jE,141,NJEzS,s,gD,40,e,F
12998,HJGEe,Csp,6-7-1975,0271775935543,dnaPpozgtpsccdItCwwZyl@UsW.ZIW,87,yRSz,WpB,rcERnNHS,93,k,F
12999,AHzfss,KXndBki,22-6-1986,0214716490655,izxkTnalphiSFAYCKhJqONL@YhFCGHeGqDicdCUelWuVoGrrrNcSznXWnYJF.omb,5,ZHE,ilw,Uk,7,o,M
13000,EDF,sktifjMGnP,14-11-2013,0292906854941,riv@wkQKCSTQBnPKflEhr.wi,01,DS,FkRr,UoSeputx,6524,e,M
13001,hIMD,PVEmrD,10-12-1946,+645755547288,jKFsyqtpJhtBpalDrzZsjrB@foimmfPsRnGWVDqGPsfDOSkyZaCKBbdBdjQG.RK,016,fev,QMSDSjR,TcZYUD,4,h,M
13002,FFlZeT,mA,10-1-1962,0277605014492,dkxfvMzYvyDumBsgfVozBZwbIBvlzOnloSxV@ajagzvpuRCnIOqqWqyitZlkRaSqkTKV.SXB,680,h,ggjoAZ,hqahCLB,77,R,M
13003,wlf,D,6-4-1974,+647214779860,Tkr@FDoYCBRQafVqbfixGGzBFN.fW,55,HzttRv,EPQt,yiPvZ,1,g,F
13004,uddntH,SBRHm,3-4-1981,0218174022980,Gml@vsZQUWToCJQQFsxGMngcJZQ.ONk,909,cDr,QTFSEQR,dMvlY,136,W,M
13005,K,aoLDj,6-6-1982,0264802242588,bYUymMmQAKnfM@PhWnWatvuailXZTLWqEMKRPMvwEcupAKD.EE,64,ccvmRm,MXhWbZ,evDGXZkH,4779,d,M
13006,qtjhX,fW,16-1-1949,+642102023536,qHrSAATuNPlkdNJShipabMLgVfoCVpGcjL@rD.cNt,263,fQu,XnNL,SM,0455,q,M
13007,sN,wGEzZTZh,15-8-1964,0210278756855,gXUUvVWjYTUEmmXEZOANhSDetavxuTTfoNYY@FkkIsxejNqjBfePWcutlGNsouEuPfVoCRRl.weO,16,gH,z,m,758,y,M
13008,sMpmtS,z,3-6-1955,0228387142911,lmTRBJpKLooSgRpJ@RYQZoHA.Qhr,1,P,RlEzLVQ,WWOw,0,C,F
13009,lspP,w,2-6-2024,0225323259125,CybGYmyTehv@dmEJuamMjUQrqzCmftRzypQ.WrB,2,nO,Sg,QPore,5818,g,M
13010,N,PdiGEXsqp,24-9-2024,0228222268861,WuUXoqszgZfTCegCinjkcdLcmOvps@KnnPSFwjGRid.zX,0,n,pfuS,n,8,F,M
13011,Xn,IXbWt,23-11-1966,0294385162281,pzeUMQVuPnCp@ZWdpRj.EV,3,IQDVjf,nOQK,KLEEFPtt,00,i,F
13012,HIQD,GnoH,1-6-1978,0299342595314,gDQNGFp@kwFRYaUzfjabDavyO.DEJ,5,p,na,Wg,89,f,F
13013,JTI,HNIyCegBd,5-1-2003,0298963934499,ZNRQDj@dnelLXKRYxzoIyoonQQegEAeQKZhEgfLnLLljGG.UpY,87,KJdK,Yp,mOcAxed,61,u,F
13014,ydupa,pdWaTY,3-11-2021,0277450980308,lEWnMXxnmzfruHlimgAcVQVPUZOLGdJVUjODjg@yXwyRofJaYVivhmhjymYyVlxnbLHlMoenza.Wt,2,S,PiAhkZ,bI,791,E,F
13015,fq,jpsmVTYJeY,24-2-1971,0271171979973,OjGXaZOHgEMwqxLyqd@rxlVARPoJaR.Lhb,599,jG,J,D,6,F,M
13016,kSX,MXSXPvxYG,1-5-1975,+647357168485,vkYiQdeXdYpqUXTNBCkWzPZjDxebPGVeQDURMhT@jyCT.fm,9,rxtYv,DoazXH,NgJq,13,r,M
13017,etlAd,e,19-11-1999,0271746802764,hDYQWogAce@VwHUOBVCRc.JYi,2,vPJYry,Ew,cCsB,7,h,M
13018,EdQc,kcqGHir,4-6-2015,0227053538663,JfAtvlhIjpQiKoY@WtqVvewlzQxvnBUmqpQQTddOHuxgUvaFaebsl.mvg,69,iTHFTk,Xd,FNUAsEjv,419,B,F
13019,dqtHo,KM,6-3-1965,0290406511218,ypOpoTWSeAkvGYGmoZdVDBTQQkLwSXzZ@JERQgzemQdtdlNaDiKmmTMuYjYqoHHlVsAg.ne,246,Dxrj,x,eORpMtNh,440,D,F
13020,gF,jp,11-10-1942,0226255647679,czzNizPYTSGraZekxYHZsrNjbEQByCNKAv@SqLOLBh.Mjs,995,ozR,uwVwC,RgHW,2,c,F
13021,KKQM,yYkvqXrXG,15-5-2015,0272398886640,vGcdftYcsmvr@awgDqEEPbtzExBLxbhGzpvzecv.RPh,65,DEErPS,nV,YCt,957,G,F
13022,NlMql,W,26-5-2012,+642504863440,pn@atfEuvbHsJgPJWUFhhDtbG.tT,5,wTNgbd,sThi,d,1,M,M
13023,jj,ZJAvYcNKoL,10-11-1943,0266064526174,EVOH@qzwOjhGkBmIILVFvodKYzq.rG,408,mVRRaZ,FpmI,YOJ,1406,Y,M
13024,grdCmJ,o,25-6-1981,0215193375119,aHPwucEnXCgofPMIAgvCgmpOpc@HGbKxpJtTUjKhgutVZhiFUGSVUKUIGPJekppkJl.Ij,7,jZ,oCBvzi,hNfZUjMy,202,a,F
13025,km,JTkcGuS,11-9-1960,0218092149949,rubLEvdqBfMmTdESrBbWrYv@PrVQmhTcKwePHxzzMVBAnO.lnq,752,mFaep,F,RMtTx,50,J,M
13026,h,pja,10-8-1991,0260791990492,XYtDG@rpSgdDVCXdOO.rW,1,BFShkh,gaidfDQ,itRRAXah,139,d,F
13027,KsGIQ,dgf,3-8-2016,0276077403729,ioxTDBTNKIcAgdLGRLaJrkr@SmFrQwIO.lqs,06,nLPn,mfl,ReGD,0,R,F
13028,gfa,PPavCuV,27-6-2021,0291960986987,OStmWZwCzu@LHpIiJKobkCeHCpWpopocROCBPGrA.EZ,1,huAHEs,ORQpFvr,zBaW,9,y,F
13029,lOolcr,R,14-5-2012,0218043724062,kVPlCsbdLOHgMqM@EHSwaaJnOSbFLs.bfG,88,MVg,AdkwD,Z,31,B,F
13030,sQ,Thib,16-9-1966,+648729179896,MGGfKbprzRLXxOVwjSmYAUgpngYJWTsvKCZcK@VoNXfmbeClRQVtMtoRoYcNmlRIsZhhled.ndU,8,g,DAK,rOuhPxEA,6,D,M
13031,AObK,aJbKEkE,17-3-1971,0269887323038,JyvYQF@owuGRaczMGYOAGcTzahbPn.Twl,56,V,YSrPX,gDics,850,e,F
13032,fq,eAUYDNAb,12-11-1974,0210430885780,qgmNJWZLWve@hRzTBhYgMthyNKizNvSyX.Jo,87,lZ,pofVDDs,sb,5916,C,F
13033,FvOXE,pfzyKM,16-12-1997,0279784807855,A@pFVm.qe,092,tPGskr,CErSd,VSLLsUac,0,T,F
13034,Asc,SfbvxiGJu,4-5-1968,0217757906779,eIaRPMPhfKL@YvEyiMisjVo.gO,86,UIiX,Ragmu,ndVsnl,3,n,F
13035,scp,IWTdMZMIP,5-8-2002,0273181500022,KeCjkfzpXMnUPZXNlMtcjyrfGohrCKw@qxHOLhMAcWsYakHwuHsecZNH.unQ,0,g,dxtwRcO,alKeOhcK,180,B,M
13036,YSvk,I,21-4-1983,0210051172204,ZdFVgmLYZyaS@FuM.Yn,74,fsmq,O,vhgVkw,8,Z,M
13037,LTlWeb,SkoLlGBbl,19-3-1971,0279247116947,UdJKCFRLeWJFSv@XoCSXsHJyhFMMviUYMsbMSvitlyTWKBujLsQVYz.VH,166,WPEfUP,YzEE,Yn,05,w,F
13038,kWWPL,O,21-12-1929,0271168006940,JgvcjsrS@MBdtwMwUmjHnISVvM.QO,00,WjcgJ,iQmjG,tCCrbxe,1,f,M
13039,zXQZB,fLgwdY,26-5-1949,0221148998702,uuoCn@yXmDjRuNqSophAJxoj.nx,32,CfKb,cwPLIq,j,632,B,M
13040,cGerzI,mMfedYT,6-2-2021,0225180299516,W@mhlvTaCAWoUNcBtuICfE.Lv,0,DLiS,L,VazCEd,3428,E,M
13041,hXCJFc,ZoTq,12-8-1992,0218428320714,fUsLPdbsMNjmfrK@jiCyZQFnpbPFhq.mZT,296,y,K,KO,594,F,M
13042,aqEX,gpnp,18-2-1936,+617204167390,piFkmWfmbqNeKMAKqZXzsSKXWb@cwXPShaojzyA.PBn,58,mCMHV,TtHfe,iuqSFR,9,y,F
13043,Y,SBzE,11-4-2010,0265443184557,QaCiGiDczyehbWMllRzFe@flOV.oOK,9,tbXeV,Rk,DBWjPK,893,a,F
13044,HZVwws,CIQZxLrcF,4-5-2010,0263216739211,XdeHgUoAuAtyMrnUSzJrsrMozPgUaQOqTUL@QhNozstNFSrOiDfHbbzg.SfG,6,zEir,P,uO,68,G,F
13045,b,obEHXEJnAA,4-11-1925,+615186358110,bYIFGsimulSbNhXhqUpxjZvNtz@iAykQOWHWBHmmezsxONNYfXzafLfC.oD,257,isUBGa,ArP,GmrZHfp,5908,o,F
13046,xWXRqb,dNPCQFOl,18-10-1975,+640502766187,EkSLSRQmgLCyTLqDTrKAYdlcMbWCIwRKRBPLT@ttBGocDUYLkT.gms,59,qwhNzo,qHTUJG,Nb,0082,N,F
13047,xzDSM,uiIsKsZZX,5-11-2022,0226291171558,SkCcJxblXnCrdOLC@hbRncKREduhcmuXKMHFzlmnYwcp.VaI,62,ismG,JHeXTy,yXiN,9,E,M
13048,he,JcLMP,23-11-1958,0219715666625,LonfdNvYpbmnXflCofIeGCqRYRSpdqd@SpchVKjuMgQFvLQUmW.XT,344,pWscQ,kCsie,Vrmpiu,6284,l,M
13049,bKsp,SIKAbuY,11-11-1926,0277998987130,XqyLsKgAPAfFz@JKZjzKNahcYXhLXsGdlnEfjuZ.kvY,1,iSziOd,TuYhX,ep,75,Z,F
13050,noD,rcqkdUx,5-9-1940,0273821444927,CAHVHoVaio@RWMriIALYloGFdscUSwV.RJ,537,uV,q,mxaAv,556,t,M
13051,huE,XZDAPcW,7-5-1949,0299143471734,HTcjmasIsMfjP@cuMeFcTKGTvPLTmGNCavpWKc.bfB,476,CAaeVZ,Wjjb,GvOWI,55,s,M
13052,q,adEejz,22-11-1948,+649619314807,HMnRYODkkjUBIytcuMGcMafOnmcjTATgBYCx@XQHVYDXTysZeQat.seu,379,fopNJ,N,LWtpC,39,s,F
13053,Xkep,TLlD,9-8-1932,0214673238395,qsuWGsocwdLXryYZFFkQwlEtIs@FlsLPKgxWsCtEVXGNwLcfxbzOCRPAtndmTBKb.Ns,9,nP,wVIHNZ,jdv,33,D,F
13054,WD,lHnIljYnf,18-1-2004,+617208461316,YHKgqDSc@umCBQxHzERfycbMgqgEBZzfCcyeh.snM,0,TZnbdr,kUPNqt,meqwuwC,1,j,F
13055,B,IvqxCHPYEU,6-8-1947,+645137085082,MXyUHOzexbwLnDUqxKWZrPLeZr@XPNXHpvaJYUYamRpNobWyrKwBBAWvKasXDwWxaR.Hs,700,Xre,I,AHjqoitv,6180,m,M
13056,O,dEBzvB,24-6-2008,+648099117626,xBz@lnTkFDPfhFRAcmXCSuKMH.Xg,279,EkMPEw,noleEJ,IRENYvP,4,G,F
13057,FEb,DWHOL,23-1-1954,0211464177153,ffXaxUJAyarfSeLtBbfVQp@olMTORTzcuUTDGXglruQlcgeSMeOfGzSQSgBCY.Hq,203,FoTcKF,wAnxshV,Epi,001,S,M
13058,bLWf,CNJi,22-5-1970,+616183961198,IRHxBckZZUQiKyoLVEaEOnORaNbopqlLayfMYU@bHjHmkOIEtLuRBhqfQiaOYUUlpkVjXxeB.LCn,4,AFRWo,uCzTPxm,GKiGSkm,148,p,F
13059,tr,skJWMF,22-12-2014,0266640323747,eOHuZfDWdZWLvCiSgjmunXMJjkiFIqYWe@WKmeWslT.uo,4,KSRbyJ,Fpg,jgLW,7422,E,F
13060,bzlEAW,KrKyoZg,26-9-1932,0217222393056,efvrumyiXmne@arMHqmeNAVsqicHKpqloIFmJ.jiQ,4,jhJl,PQMGnn,TSgkOAB,0,R,M
13061,VeBrTQ,bU,4-3-1954,0262479696549,aOhuGemlUNIZFSxgo@znVvOhzTePfFEVEatbygheYMrpiqalosJOPst.aEn,8,BXkatZ,U,Kbg,078,O,F
13062,dc,kDvaysoKh,7-9-1950,0272550841921,WgwaBFlLQmWPsRrLEYgNJIfIFpkiNn@LVyfkrWTitXjCcPaGSytevtDgcFiF.TI,11,T,lyI,hQ,86,p,F
13063,vFjYRB,nbsG,19-1-1928,0226210288199,BVpHPufHTZ@sWvXPneaJWiRxxzfOjwlYDiNalTglQLIH.FKS,1,ervamy,HIrCrDl,dRi,1,e,F
13064,USR,ngg,20-6-1974,+610611560137,mtaGShled@fEjWEDeCHQBRGfmtjuhSphvIgDcVOOZSQm.Cxt,3,g,awmxtLW,AXuM,90,d,M
13065,zLBus,ZfCLqTv,4-10-1942,0269993856173,rGhWNhROAnH@HHqVqKQsqFYXxAodJrReMZTPEGCQOHPY.QRp,6,Vj,yNfb,oqA,172,l,F
13066,qK,iaSyl,16-6-1981,0229035254071,SXfMWgGlgAHi@zwYAaznptUWMiDBpClelDXMD.dU,407,D,jNcZk,M,0378,U,F
13067,OxlEEZ,euQM,12-3-1996,+641614752085,akFrZCvpCCqjv@eGlZOg.zmD,6,sLGAR,bjoXMit,ww,2,O,F
13068,Owrew,Hl,12-6-2014,0291095811738,gJm@MtpUpJoASplylsSxyjhQbxHMJCRYpzu.Omu,601,YPQa,nuVRJ,sXWtzf,0,D,M
13069,f,mYaajlcv,2-4-1954,0261230553611,ndmPzCTjhFF@hhdTXHOeukSXjSkfDayHqQ.Xo,45,ObEig,vRp,slzfzHd,03,q,F
13070,BENa,nPhzOuWpa,17-10-1940,0270282556061,aNlMzrjrPYcXStEyKGGUjEtQrIbvJaxDxoQdb@vgqUthUHaEcqmpnvCAPtUGChJQkieLkbtbNX.eZ,6,v,HoW,OiqnCN,167,A,M
13071,XycPoJ,If,25-10-2016,0221698302041,GEaokjgaXIcCdXAcvOUzunv@pQBTMAeGcRoCi.Mnu,8,MUibd,foQrz,xaaWUws,5585,v,F
13072,fSa,lQVMWjBd,11-1-2015,0272256249924,uL@nK.umV,1,y,JXHV,ZQFtmZiU,437,l,F
13073,XzFl,PBONtOzyMT,9-5-1936,+640461782998,EluoQYMxzlwjbCMjbdDhpgXPjnCMMEKmM@HppUANZqZCSOTTYtroxHS.kN,404,qsCG,HgehCy,cbPv,3,y,F
13074,YkEEs,ZTXZ,22-7-1980,0214929648066,WQUeQlPTRFDRy@irHEFiETWBJgJ.rM,878,GucMn,K,ZXAk,214,j,M
13075,TQeL,ALplcHX,2-4-2023,0262889167021,n@ocLYKssLKRHF.np,172,OjbD,se,rZYIwS,9782,e,M
13076,Dh,teQDyGyHt,6-7-1951,0263649212569,uhWQtSVdFwWctduYwbngUr@tLVViyvOIAyDUUimJwvbeVcidEhOrIKssZVWEZ.PE,333,FfZm,NhEAdPA,AwOpquU,356,H,F
13077,qUiWTz,vPFwsitp,21-10-1985,0262156452798,vmftYTyJzELUnxVhQTwSvTB@WuTyqlwUzssrjGNVHYKJjsitpiqjyJjOJDf.dKa,692,rwW,noLa,GarvJ,86,h,M
13078,yGJ,uyNDL,23-10-1929,0219026644563,lKFwtngyJieLEPTswaas@JMtmaMmPxbUfQBA.hA,60,fU,Q,GCgzJJSW,66,k,F
13079,fMw,xgFZSmdrge,23-2-1946,0272473352247,g@EDFJvTuP.IqC,3,owWNM,JNfXRD,KuTsg,554,q,M
13080,KhADGw,XCASuFxLKc,25-4-1960,+616335013085,zeFfWgPsOswtSSE@ELPxcsOMRPaLMy.oM,181,JSkfU,Ghubag,n,9,i,M
13081,rntWe,veLfXjWgF,8-4-1954,+643304644885,YkkJ@klcoLaWhVUCYUmvJQUaVQOAnCSv.HC,072,SI,orDf,OBWfiXk,408,p,M
13082,CV,hPW,25-5-1988,0213567421849,mYECkXYgPcYhjGdoObhBZ@BEBFyZikwWYjIxLhzihjaRYLl.pi,3,tY,J,VhfyUJOX,024,h,F
13083,Hk,WXbO,14-12-1933,0274364957719,FKVFSYJPtsNEajVYDrpOUQRoNyNJPJFrpLNc@mpnwkdvHNcDlDXmaosIxPoaGCnOeKoq.thP,237,hc,WtQw,LGBNkdS,77,l,F
13084,JLhWHS,Tw,2-8-1963,0211101711996,mTYTxvrzXnTnZvomxvuYkkaxCqqPkdEfucb@DjHFyFxwHwQgbFqBRBbpVfTLL.Hz,7,o,vmCOEDl,zbTSGRKN,9610,V,F
13085,zWtxd,Y,13-7-1997,0269046790641,EIVKFJmODjgvS@nTBQtOKUPcmpIH.thk,5,gKxZSt,dYH,FQHUOaBT,099,t,M
13086,zvp,UPuMTInAAQ,9-1-2020,0218564631164,jvGOXaERyVyNErugloYXoObTwapJtpThpRao@WqZcpAItkHThQUEMgELOLItNtzvCjne.mlH,3,XmlvUa,PYwXckY,T,7,M,M
13087,j,skOzYCPvLS,20-3-1954,0294527890308,PBiAZtJkuCKCugvlWPaMSsIVQfalqRW@cgfrIayPeLXJEfsUWrZlPdYbevzSFpVJcX.rod,8,OiOPE,bvKXqYq,Bxaxt,349,O,M
13088,ZAz,irfrC,5-9-1982,+611322492781,JW@JfqLAZDbFZujWefnEMuAXJjPpI.Vx,355,EtVAH,pFDZ,mXon,2,R,M
13089,COeiT,bLaFbDmr,20-3-2004,0294728764059,BXaVZIKJIrortPpaAppoDAYuRYJlifQtyFHqX@GNpKHZVQZTWAZvxAcoUeQMyIRKi.Up,636,zYZe,MZlWpC,N,920,n,F
13090,qaZW,lWD,2-8-1986,0218769226257,ZEdXKrWtoOweNUUdjpzWbq@zgJECGYgQulLTRYebpVyfPkJUTXy.ND,74,DbtnZ,uV,rHaQVyTU,5525,p,F
13091,c,rcXzMgqG,20-12-1978,0228254729679,PuqkInI@UEEoWMekzLrYuiRlizNDILPhkVZwPwjc.GnL,5,X,SYjRMui,vHDX,296,i,F
